tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3588.00;-19356054_0;65.01;10.36;3261.00;-0.34;-19355636_0;5.10;10.94;tripinfo_365 routing_365;327.00;365;1;2488.48;0.98;0.00;94.08;DEFAULT_VEHTYPE;;2;54.00
3590.00;19351859#2_0;56.35;10.85;3468.00;-0.15;511366397_0;5.10;5.69;tripinfo_342 routing_342;122.00;342;1;1035.56;1.02;0.00;22.39;DEFAULT_VEHTYPE;;0;0.00
3595.00;-19361081_0;428.74;10.18;3105.00;-0.57;19352037_0;5.10;10.72;tripinfo_496 routing_496;490.00;496;1;4754.99;0.96;0.00;41.04;DEFAULT_VEHTYPE;;0;0.00
3597.00;19352131#10_1;34.15;9.26;3344.00;-0.69;661061477#0_1;5.10;9.78;tripinfo_595 routing_595;253.00;595;1;2216.97;0.87;0.00;22.50;DEFAULT_VEHTYPE;;0;0.00
3597.00;19357057#4_0;43.74;10.54;3373.00;-0.74;-576756561#0_0;5.10;11.01;tripinfo_536 routing_536;224.00;536;1;2188.29;0.98;0.00;22.38;DEFAULT_VEHTYPE;;0;0.00
3599.00;-19353591#0_0;96.46;11.44;3243.00;-0.40;661061477#0_1;5.10;12.67;tripinfo_410 routing_410;356.00;410;1;3986.40;1.13;0.00;37.75;DEFAULT_VEHTYPE;;0;0.00
3603.00;19357057#5_0;92.53;10.56;3441.00;-0.38;-19359987_0;5.10;11.39;tripinfo_580 routing_580;162.00;580;1;1625.95;1.02;0.00;16.48;DEFAULT_VEHTYPE;;0;0.00
3612.00;-19353551#5_1;36.19;9.78;3378.00;-0.45;-19354903#0_0;5.10;9.85;tripinfo_653 routing_653;234.00;653;1;1965.94;0.88;0.00;31.95;DEFAULT_VEHTYPE;;2;2.00
3614.00;596607453_0;257.46;9.93;3316.00;-0.85;-19358499#0_1;5.10;10.88;tripinfo_167 routing_167;298.00;167;1;2697.37;0.97;0.00;46.12;DEFAULT_VEHTYPE;;3;3.00
3614.00;-661061473#0_1;18.95;10.37;3348.00;-0.82;19351857#12_1;5.10;11.14;tripinfo_662 routing_662;266.00;662;1;2065.62;1.00;0.00;77.49;DEFAULT_VEHTYPE;;4;32.00
3615.00;-19356025#1_0;443.61;10.95;3181.00;-0.59;-19358499#0_1;5.10;11.37;tripinfo_23 routing_23;434.00;23;1;3751.72;1.02;0.00;103.67;DEFAULT_VEHTYPE;;3;56.00
3616.00;19352131#9_1;48.41;10.92;3385.00;-0.87;-19352058_0;5.10;11.17;tripinfo_221 routing_221;231.00;221;1;1757.54;1.00;0.00;71.11;DEFAULT_VEHTYPE;;2;44.00
3619.00;19353711_0;92.76;8.67;3297.00;-0.18;-511366397_0;5.10;4.52;tripinfo_132 routing_132;322.00;132;1;1924.91;0.81;0.00;85.23;DEFAULT_VEHTYPE;;4;36.00
3627.00;329995330#0_1;32.74;10.00;3266.00;-0.24;19355636_0;5.10;10.67;tripinfo_354 routing_354;361.00;354;1;2143.04;0.95;0.00;155.66;DEFAULT_VEHTYPE;;3;111.00
3629.00;-19354956#2_1;24.11;10.02;3294.00;-0.66;-19352058_0;5.10;10.71;tripinfo_196 routing_196;335.00;196;1;2658.39;0.96;0.00;81.76;DEFAULT_VEHTYPE;;2;25.00
3661.00;329995330#8_1;24.23;10.91;3490.00;-0.81;-19358499#0_1;5.10;11.39;tripinfo_352 routing_352;171.00;352;1;1609.17;1.02;0.00;26.99;DEFAULT_VEHTYPE;;1;4.00
3672.00;19354956#2_1;23.97;10.63;3282.00;-0.68;-19355636_0;5.10;4.09;tripinfo_138 routing_138;390.00;138;1;2650.28;0.97;0.00;141.43;DEFAULT_VEHTYPE;;7;68.00
3675.00;19352285#8_1;7.99;10.40;3302.00;-0.30;19352037_0;5.10;11.59;tripinfo_479 routing_479;373.00;479;1;3817.20;1.04;0.00;39.50;DEFAULT_VEHTYPE;;0;0.00
3698.00;-19354057#0_0;41.84;10.83;3374.00;-0.99;19355636_0;5.10;11.89;tripinfo_186 routing_186;324.00;186;1;2902.73;1.06;0.00;75.42;DEFAULT_VEHTYPE;;6;10.00
3701.00;19358587#0_1;177.40;11.18;3405.00;-0.48;511366397_0;5.10;5.59;tripinfo_192 routing_192;296.00;192;1;2112.14;1.00;0.00;95.54;DEFAULT_VEHTYPE;;2;63.00
3702.00;-19353551#4_1;58.69;12.95;3562.00;-0.07;19354710#2_0;5.10;13.58;tripinfo_672 routing_672;140.00;672;1;1474.67;1.22;0.00;28.23;DEFAULT_VEHTYPE;;1;1.00
3705.00;378219319_0;132.16;9.90;3200.00;-0.32;-19359987_0;5.10;10.06;tripinfo_462 routing_462;505.00;462;1;4553.44;0.90;0.00;47.92;DEFAULT_VEHTYPE;;0;0.00
3705.00;19356535#7_0;171.63;12.28;3381.00;-0.02;-19352037_0;5.10;13.25;tripinfo_427 routing_427;324.00;427;1;3391.60;1.19;0.00;66.92;DEFAULT_VEHTYPE;;1;22.00
3707.00;19356382#36_1;20.97;12.17;3576.00;-0.40;19353711_0;5.10;12.34;tripinfo_652 routing_652;131.00;652;1;1331.21;1.10;0.00;20.55;DEFAULT_VEHTYPE;;1;1.00
3708.00;-19353264#5_0;78.83;10.16;3478.00;-0.04;-19359987_0;5.10;11.05;tripinfo_589 routing_589;230.00;589;1;2217.48;0.99;0.00;27.08;DEFAULT_VEHTYPE;;0;0.00
3716.00;19353551#8_1;21.95;11.39;3575.00;-0.18;-19347482_1;5.10;11.87;tripinfo_637 routing_637;141.00;637;1;1311.01;1.06;0.00;28.67;DEFAULT_VEHTYPE;;2;2.00
3722.00;19357991#2_0;170.35;9.85;3541.00;-0.92;-19355160#0_0;5.10;9.96;tripinfo_583 routing_583;181.00;583;1;1650.49;0.89;0.00;14.50;DEFAULT_VEHTYPE;;0;0.00
3741.00;-19357057#4_0;43.74;9.27;3533.00;-0.43;-19353318_0;5.10;10.24;tripinfo_243 routing_243;208.00;243;1;1269.47;0.92;0.00;82.22;DEFAULT_VEHTYPE;;2;61.00
3742.00;19352131#4_1;59.92;11.20;3541.00;-0.21;-19359987_0;5.10;12.28;tripinfo_530 routing_530;201.00;530;1;2100.09;1.10;0.00;27.35;DEFAULT_VEHTYPE;;0;0.00
3748.00;-19352131#5_1;49.62;9.44;3566.00;-0.22;19355160#3_0;5.10;10.02;tripinfo_505 routing_505;182.00;505;1;1623.28;0.90;0.00;17.18;DEFAULT_VEHTYPE;;0;0.00
3753.00;-19356054_0;65.01;11.53;3389.00;-0.24;19353318_0;5.10;11.82;tripinfo_353 routing_353;364.00;353;1;2676.82;1.06;0.00;133.04;DEFAULT_VEHTYPE;;2;91.00
3753.00;-19354956#6_1;24.73;12.71;3453.00;-0.47;19352058_0;5.10;13.17;tripinfo_191 routing_191;300.00;191;1;2844.70;1.18;0.00;80.16;DEFAULT_VEHTYPE;;2;36.00
3755.00;-19351857#12_1;196.94;11.96;3426.00;-0.28;-19358499#1_1;5.10;12.76;tripinfo_189 routing_189;329.00;189;1;2450.76;1.14;0.00;134.15;DEFAULT_VEHTYPE;;3;72.00
3765.00;661061473#0_1;18.95;10.73;3567.00;-0.86;19358587#0_1;5.10;12.16;tripinfo_685 routing_685;198.00;685;1;1516.81;1.09;0.00;72.04;DEFAULT_VEHTYPE;;4;34.00
3777.00;19353531#1_0;58.92;11.21;3308.00;-0.90;-19355160#0_0;5.10;11.31;tripinfo_435 routing_435;469.00;435;1;4536.91;1.01;0.00;64.81;DEFAULT_VEHTYPE;;0;0.00
3780.00;19353551#9_1;3.02;7.23;3592.00;-0.07;19354956#9_1;5.10;10.97;tripinfo_684 routing_684;188.00;684;1;1656.79;0.98;0.00;32.60;DEFAULT_VEHTYPE;;2;2.00
3788.00;-19358927#4_0;71.23;11.60;3263.00;-0.73;-19356025#1_0;5.10;12.26;tripinfo_436 routing_436;525.00;436;1;4894.95;1.10;0.00;123.31;DEFAULT_VEHTYPE;;1;14.00
3793.00;19354572#2_0;194.79;11.33;3454.00;-0.58;-19352037_0;5.10;12.59;tripinfo_420 routing_420;339.00;420;1;3176.29;1.13;0.00;84.88;DEFAULT_VEHTYPE;;2;38.00
3797.00;-19353264#3_0;46.83;12.00;3596.00;-0.80;19352058_0;5.10;12.25;tripinfo_263 routing_263;201.00;263;1;1839.91;1.10;0.00;46.91;DEFAULT_VEHTYPE;;2;5.00
3822.00;-661061473#0_1;18.95;11.71;3567.00;-0.23;-19358927#5_0;5.10;12.27;tripinfo_643 routing_643;255.00;643;1;2371.19;1.10;0.00;59.28;DEFAULT_VEHTYPE;;4;4.00
3826.00;-19356025#1_0;443.61;11.10;3425.00;-0.09;-19358499#0_1;5.10;12.01;tripinfo_53 routing_53;401.00;53;1;3751.72;1.07;0.00;88.67;DEFAULT_VEHTYPE;;2;50.00
3829.00;-19359987_0;174.26;8.72;3367.00;1.64;511366397_0;5.10;3.00;tripinfo_97 routing_97;462.00;97;1;2903.32;0.83;0.00;135.42;DEFAULT_VEHTYPE;;3;92.00
3838.00;-19352868_0;180.70;8.36;3274.00;-0.37;19359987_0;5.10;9.42;tripinfo_407 routing_407;564.00;407;1;4479.93;0.84;0.00;83.56;DEFAULT_VEHTYPE;;1;32.00
3846.00;-19353092#0_1;91.76;10.14;3523.00;-0.70;19353318_0;5.10;10.80;tripinfo_114 routing_114;323.00;114;1;2457.71;0.97;0.00;88.85;DEFAULT_VEHTYPE;;5;30.00
3847.00;-19354576#2_0;111.11;9.97;3514.00;-0.47;-19358499#1_1;5.10;10.82;tripinfo_100 routing_100;333.00;100;1;2611.79;0.97;0.00;88.78;DEFAULT_VEHTYPE;;4;43.00
3848.00;19353816#2_0;133.40;7.86;3554.00;-0.81;19352058_0;5.10;8.81;tripinfo_295 routing_295;294.00;295;1;1969.89;0.79;0.00;64.87;DEFAULT_VEHTYPE;;3;24.00
3868.00;-19352901#1_0;127.66;11.49;3498.00;-0.49;19358499#1_1;5.10;12.63;tripinfo_232 routing_232;370.00;232;1;2978.14;1.13;0.00;132.39;DEFAULT_VEHTYPE;;3;88.00
3887.00;-19353048#0_0;51.36;10.92;3476.00;-0.09;19355160#3_0;5.10;11.10;tripinfo_411 routing_411;411.00;411;1;4119.38;0.99;0.00;35.21;DEFAULT_VEHTYPE;;0;0.00
3889.00;-576756561#0_0;90.89;10.50;3381.00;-0.69;511366397_0;5.10;5.83;tripinfo_31 routing_31;508.00;31;1;3560.27;1.05;0.00;193.77;DEFAULT_VEHTYPE;;3;96.00
3893.00;-19351857#9_1;79.59;12.38;3545.00;-0.62;19355160#0_0;5.10;12.42;tripinfo_425 routing_425;348.00;425;1;3919.56;1.11;0.00;29.86;DEFAULT_VEHTYPE;;0;0.00
3907.00;-19358927#2_0;74.82;10.27;3569.00;-0.32;19358499#1_1;5.10;10.41;tripinfo_126 routing_126;338.00;126;1;2987.49;0.93;0.00;46.28;DEFAULT_VEHTYPE;;1;5.00
3911.00;-19353810#5_0;95.23;13.00;3592.00;-0.73;19357539#1_0;5.10;13.34;tripinfo_463 routing_463;319.00;463;1;3499.48;1.19;0.00;52.95;DEFAULT_VEHTYPE;;0;0.00
3985.00;-19355160#0_0;438.84;9.34;3435.00;-0.74;-511366397_0;5.10;4.92;tripinfo_99 routing_99;550.00;99;1;3776.07;0.88;0.00;148.42;DEFAULT_VEHTYPE;;3;96.00
4045.00;-576756561#0_0;90.89;9.37;3573.00;-0.33;511366397_0;5.10;5.31;tripinfo_52 routing_52;472.00;52;1;3562.50;0.95;0.00;127.02;DEFAULT_VEHTYPE;;3;86.00
