tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
2226.00;19357262#1_0;80.23;11.18;1927.00;-0.18;-19355160#3_0;5.10;12.07;tripinfo_404 routing_404;299.00;404;1;3178.30;1.08;0.00;32.16;DEFAULT_VEHTYPE;;0;0.00
2228.00;-19353264#0_0;86.48;9.77;1972.00;-0.25;576756561#0_0;5.10;10.02;tripinfo_576 routing_576;256.00;576;1;2261.45;0.90;0.00;25.52;DEFAULT_VEHTYPE;;0;0.00
2241.00;19358435_0;138.57;10.29;1983.00;-0.08;-19355160#0_0;5.10;10.35;tripinfo_541 routing_541;258.00;541;1;2090.01;0.93;0.00;52.49;DEFAULT_VEHTYPE;;2;23.00
2243.00;-19353686#6_1;21.17;10.51;2038.00;-0.72;19353810#3_0;5.10;10.99;tripinfo_617 routing_617;205.00;617;1;1823.41;0.98;0.00;36.11;DEFAULT_VEHTYPE;;3;3.00
2260.00;-19356224#2_0;161.56;14.06;2048.00;-0.98;661061477#0_1;5.10;14.08;tripinfo_573 routing_573;212.00;573;1;2634.49;1.26;0.00;22.24;DEFAULT_VEHTYPE;;0;0.00
2262.00;-19361189#3_0;59.54;10.72;1958.00;-0.91;-19355160#3_0;5.10;11.81;tripinfo_403 routing_403;304.00;403;1;3147.84;1.06;0.00;34.51;DEFAULT_VEHTYPE;;0;0.00
2270.00;-19356025#1_0;443.61;11.02;1848.00;-0.48;-19353318_0;5.10;11.36;tripinfo_18 routing_18;422.00;18;1;3264.92;1.02;0.00;131.83;DEFAULT_VEHTYPE;;3;70.00
2273.00;19353810#2_0;25.92;9.98;1806.00;-0.06;19356025#1_0;5.10;10.91;tripinfo_448 routing_448;467.00;448;1;4334.62;0.98;0.00;65.66;DEFAULT_VEHTYPE;;2;10.00
2273.00;19353591#0_0;96.46;10.12;2006.00;-0.33;19355636_0;5.10;11.13;tripinfo_172 routing_172;267.00;172;1;2389.32;1.00;0.00;47.63;DEFAULT_VEHTYPE;;2;2.00
2290.00;19355399#0_0;12.02;9.12;2134.00;-0.26;-19358499#1_1;5.10;11.34;tripinfo_305 routing_305;156.00;305;1;753.53;1.01;0.00;87.31;DEFAULT_VEHTYPE;;2;65.00
2300.00;-19352901#1_0;127.66;9.44;1812.00;-0.21;19358499#1_1;5.10;10.63;tripinfo_236 routing_236;488.00;236;1;2961.39;0.95;0.00;207.09;DEFAULT_VEHTYPE;;3;160.00
2303.00;19357114#2_0;100.29;10.07;2136.00;-0.58;19352058_0;5.10;11.10;tripinfo_280 routing_280;167.00;280;1;1473.13;0.99;0.00;31.75;DEFAULT_VEHTYPE;;1;1.00
2304.00;19356382#32_1;33.40;10.16;2158.00;-0.27;19354575#2_0;5.10;10.33;tripinfo_660 routing_660;146.00;660;1;1311.06;0.92;0.00;17.34;DEFAULT_VEHTYPE;;1;1.00
2312.00;19356054_0;65.01;9.98;1944.00;-0.09;19352058_0;5.10;5.39;tripinfo_398 routing_398;368.00;398;1;2366.55;0.96;0.00;142.73;DEFAULT_VEHTYPE;;5;88.00
2314.00;-19351857#0_1;52.69;11.22;1923.00;-0.50;-19359987_0;5.10;12.25;tripinfo_449 routing_449;391.00;449;1;3914.75;1.10;0.00;69.05;DEFAULT_VEHTYPE;;2;26.00
2319.00;-19352879#0_1;324.06;9.49;1932.00;-0.75;19355636_0;5.10;10.32;tripinfo_124 routing_124;387.00;124;1;3434.03;0.92;0.00;49.24;DEFAULT_VEHTYPE;;2;2.00
2319.00;19357539#1_0;239.69;9.38;1935.00;-0.92;19352058_0;5.10;9.43;tripinfo_64 routing_64;384.00;64;1;2669.34;0.84;0.00;96.37;DEFAULT_VEHTYPE;;3;55.00
2319.00;-19353551#7_1;67.72;10.36;2146.00;-0.17;19354956#0_1;5.10;11.19;tripinfo_693 routing_693;173.00;693;1;1189.25;1.00;0.00;64.47;DEFAULT_VEHTYPE;;3;39.00
2323.00;19355160#3_0;95.80;9.15;1943.00;-0.63;19352058_0;5.10;9.52;tripinfo_25 routing_25;380.00;25;1;2933.74;0.85;0.00;66.84;DEFAULT_VEHTYPE;;3;24.00
2327.00;19355160#0_0;438.81;12.72;1972.00;-0.95;-19358499#1_1;5.10;13.33;tripinfo_57 routing_57;355.00;57;1;3408.90;1.19;0.00;98.44;DEFAULT_VEHTYPE;;2;47.00
2343.00;19353551#7_1;67.72;10.34;2187.00;-0.55;19353711_0;5.10;11.27;tripinfo_613 routing_613;156.00;613;1;1463.62;1.01;0.00;22.68;DEFAULT_VEHTYPE;;1;1.00
2350.00;19354933_0;349.65;11.27;2090.00;-0.70;19355636_0;5.10;11.38;tripinfo_287 routing_287;260.00;287;1;2286.40;1.02;0.00;54.94;DEFAULT_VEHTYPE;;3;17.00
2360.00;19352256#1_0;79.43;10.42;2298.00;-0.14;511366397_0;5.10;5.39;tripinfo_366 routing_366;62.00;366;1;471.42;0.97;0.00;7.96;DEFAULT_VEHTYPE;;0;0.00
2364.00;19357968_0;129.09;9.34;2128.00;-0.59;19355160#3_0;5.10;9.62;tripinfo_575 routing_575;236.00;575;1;1989.75;0.86;0.00;23.51;DEFAULT_VEHTYPE;;0;0.00
2369.00;-19352131#10_1;34.15;14.66;2229.00;-0.89;661061477#0_1;5.10;14.76;tripinfo_559 routing_559;140.00;559;1;1871.33;1.32;0.00;12.07;DEFAULT_VEHTYPE;;0;0.00
2371.00;-661061473#1_1;36.61;11.44;2155.00;-0.36;19354956#7_1;5.10;11.55;tripinfo_623 routing_623;216.00;623;1;1901.63;1.13;0.00;61.14;DEFAULT_VEHTYPE;;4;8.00
2375.00;-19353686#3_1;8.63;5.87;2139.00;-0.72;19354908_0;5.10;8.98;tripinfo_629 routing_629;236.00;629;1;1750.60;0.80;0.00;36.36;DEFAULT_VEHTYPE;;3;3.00
2381.00;-19353686#7_1;25.29;11.45;2160.00;-0.27;-19354574#0_0;5.10;11.56;tripinfo_600 routing_600;221.00;600;1;2140.99;1.03;0.00;32.76;DEFAULT_VEHTYPE;;2;2.00
2386.00;-19356382#33_1;19.93;10.15;2218.00;-0.20;19351857#11_1;5.10;10.80;tripinfo_625 routing_625;168.00;625;1;1477.14;0.97;0.00;27.16;DEFAULT_VEHTYPE;;0;0.00
2395.00;19353264#0_0;86.48;12.27;2155.00;-0.81;19356025#1_0;5.10;12.39;tripinfo_514 routing_514;240.00;514;1;2655.60;1.11;0.00;23.52;DEFAULT_VEHTYPE;;0;0.00
2396.00;19361135#4_0;37.90;13.64;2220.00;-0.02;19357539#1_0;5.10;13.74;tripinfo_523 routing_523;176.00;523;1;2109.55;1.23;0.00;20.76;DEFAULT_VEHTYPE;;0;0.00
2403.00;19352037_0;416.55;12.14;2039.00;-0.96;-19358499#0_1;5.10;12.51;tripinfo_13 routing_13;364.00;13;1;3004.46;1.12;0.00;123.22;DEFAULT_VEHTYPE;;3;73.00
2406.00;19357114#2_0;100.29;11.92;2150.00;-0.38;-19358499#0_1;5.10;11.96;tripinfo_285 routing_285;256.00;285;1;1995.82;1.07;0.00;89.56;DEFAULT_VEHTYPE;;2;53.00
2406.00;278433716#3_1;17.95;9.58;2194.00;-0.08;19354956#0_1;5.10;9.83;tripinfo_622 routing_622;212.00;622;1;1632.38;0.88;0.00;44.24;DEFAULT_VEHTYPE;;5;10.00
2410.00;19358928_0;80.64;11.29;2012.00;-0.06;-19358499#0_1;5.10;12.50;tripinfo_139 routing_139;398.00;139;1;3223.63;1.12;0.00;136.57;DEFAULT_VEHTYPE;;5;72.00
2412.00;19358407#0_0;45.35;10.89;2079.00;-0.26;19353318_0;5.10;11.91;tripinfo_348 routing_348;333.00;348;1;1873.37;1.07;0.00;171.18;DEFAULT_VEHTYPE;;4;123.00
2413.00;-19353686#4_1;60.13;10.40;2117.00;-0.35;-19360089#1_0;5.10;10.72;tripinfo_606 routing_606;296.00;606;1;2709.26;0.96;0.00;39.49;DEFAULT_VEHTYPE;;2;2.00
2413.00;19360785_0;18.03;7.88;2253.00;-0.48;511366397_0;5.10;4.25;tripinfo_303 routing_303;160.00;303;1;949.94;0.76;0.00;36.02;DEFAULT_VEHTYPE;;1;14.00
2414.00;19355160#0_0;438.81;11.70;2137.00;-0.39;-19355636_0;5.10;12.34;tripinfo_66 routing_66;277.00;66;1;2822.07;1.10;0.00;45.09;DEFAULT_VEHTYPE;;3;3.00
2418.00;-19353264#5_0;78.83;10.88;2195.00;-0.42;19352058_0;5.10;11.78;tripinfo_203 routing_203;223.00;203;1;2073.28;1.05;0.00;42.91;DEFAULT_VEHTYPE;;1;10.00
2439.00;-19358038#0_1;302.90;11.44;2331.00;-0.11;19358136#3_0;5.10;12.53;tripinfo_655 routing_655;108.00;655;1;1150.66;1.12;0.00;13.57;DEFAULT_VEHTYPE;;0;0.00
2441.00;661061477#0_1;330.06;11.19;2085.00;-0.47;-511366397_0;5.10;5.74;tripinfo_82 routing_82;356.00;82;1;3522.45;1.03;0.00;34.60;DEFAULT_VEHTYPE;;0;0.00
2448.00;-19359987_0;174.26;10.04;2138.00;-0.70;-19352058_0;5.10;10.93;tripinfo_43 routing_43;310.00;43;1;2248.23;0.98;0.00;102.47;DEFAULT_VEHTYPE;;3;69.00
2450.00;19359495#0_0;121.40;13.15;2285.00;-0.33;19353318_0;5.10;13.84;tripinfo_360 routing_360;165.00;360;1;1667.21;1.24;0.00;40.57;DEFAULT_VEHTYPE;;3;3.00
2452.00;19359239#0_0;181.56;10.42;2182.00;-0.07;19353318_0;5.10;10.82;tripinfo_371 routing_371;270.00;371;1;2204.03;0.97;0.00;60.52;DEFAULT_VEHTYPE;;5;5.00
2455.00;19358927#5_0;51.56;11.80;2022.00;-0.25;-19352037_0;5.10;12.74;tripinfo_476 routing_476;433.00;476;1;4487.42;1.14;0.00;78.09;DEFAULT_VEHTYPE;;1;21.00
2474.00;19359987_0;174.26;11.97;2104.00;-0.54;511366397_0;5.10;6.11;tripinfo_45 routing_45;370.00;45;1;2775.89;1.10;0.00;134.13;DEFAULT_VEHTYPE;;4;87.00
2475.00;-661061473#0_1;18.95;10.30;2139.00;-0.49;-19352879#0_1;5.10;10.82;tripinfo_673 routing_673;336.00;673;1;2637.02;0.97;0.00;88.51;DEFAULT_VEHTYPE;;4;41.00
2477.00;-661061477#0_1;330.34;9.92;1886.00;-0.85;-511366397_0;5.10;5.17;tripinfo_93 routing_93;591.00;93;1;4022.47;0.93;0.00;185.71;DEFAULT_VEHTYPE;;4;128.00
2478.00;19353551#3_1;62.00;10.85;2254.00;-0.44;19361005#0_0;5.10;11.90;tripinfo_665 routing_665;224.00;665;1;2096.77;1.06;0.00;44.40;DEFAULT_VEHTYPE;;3;3.00
2485.00;19352374#0_0;127.13;11.22;2267.00;-0.71;-19353318_0;5.10;11.62;tripinfo_351 routing_351;218.00;351;1;1827.42;1.04;0.00;55.33;DEFAULT_VEHTYPE;;4;8.00
2486.00;19359987_0;174.26;11.26;2239.00;-0.54;19355636_0;5.10;11.78;tripinfo_20 routing_20;247.00;20;1;2370.72;1.05;0.00;42.14;DEFAULT_VEHTYPE;;3;3.00
2490.00;576756561#0_0;90.89;10.87;2169.00;-0.75;-19355636_0;5.10;11.78;tripinfo_34 routing_34;321.00;34;1;2840.78;1.05;0.00;77.92;DEFAULT_VEHTYPE;;3;42.00
2535.00;661061473#0_1;18.95;10.51;2359.00;-0.82;19358587#0_1;5.10;11.02;tripinfo_615 routing_615;176.00;615;1;1516.81;0.99;0.00;36.45;DEFAULT_VEHTYPE;;3;3.00
2536.00;-19352879#1_1;82.74;10.04;2108.00;-0.20;-19355160#0_0;5.10;10.66;tripinfo_431 routing_431;428.00;431;1;4144.99;0.95;0.00;37.38;DEFAULT_VEHTYPE;;0;0.00
2537.00;-19352131#9_1;48.41;11.78;2097.00;-0.14;19358499#1_1;5.10;12.18;tripinfo_213 routing_213;440.00;213;1;3188.40;1.09;0.00;175.56;DEFAULT_VEHTYPE;;3;120.00
2552.00;-19351712_0;53.21;12.35;2386.00;-0.33;19358499#1_1;5.10;12.40;tripinfo_358 routing_358;166.00;358;1;1266.76;1.11;0.00;60.62;DEFAULT_VEHTYPE;;1;34.00
2563.00;-19353264#0_0;86.48;10.72;2187.00;-0.63;-19358499#1_1;5.10;11.25;tripinfo_217 routing_217;376.00;217;1;2387.65;1.01;0.00;163.28;DEFAULT_VEHTYPE;;3;129.00
2566.00;-19353816#2_0;133.40;11.62;2386.00;-0.31;-19352058_0;5.10;12.05;tripinfo_238 routing_238;180.00;238;1;1729.42;1.08;0.00;34.13;DEFAULT_VEHTYPE;;1;10.00
2566.00;19357704#1_1;94.31;10.55;2449.00;-0.16;-19358136#0_0;5.10;10.68;tripinfo_681 routing_681;117.00;681;1;1028.76;0.96;0.00;16.21;DEFAULT_VEHTYPE;;0;0.00
2580.00;-19353551#9_1;3.02;8.25;2391.00;-0.92;19351857#2_1;5.10;8.61;tripinfo_692 routing_692;189.00;692;1;1399.84;0.77;0.00;23.76;DEFAULT_VEHTYPE;;1;1.00
2589.00;19356535#0_1;107.64;13.33;2306.00;-0.92;19355636_0;5.10;13.41;tripinfo_175 routing_175;283.00;175;1;2648.37;1.20;0.00;80.06;DEFAULT_VEHTYPE;;8;8.00
2594.00;-19356224#2_0;161.56;11.57;2420.00;-0.13;-19353318_0;5.10;11.82;tripinfo_222 routing_222;174.00;222;1;1534.70;1.06;0.00;41.92;DEFAULT_VEHTYPE;;1;23.00
2597.00;19358588#0_0;63.87;10.82;2469.00;-0.99;19358499#1_1;5.10;11.50;tripinfo_300 routing_300;128.00;300;1;867.52;1.03;0.00;52.13;DEFAULT_VEHTYPE;;1;35.00
2608.00;576756561#0_0;90.89;11.30;2198.00;-0.82;-511366397_0;5.10;5.82;tripinfo_46 routing_46;410.00;46;1;3424.21;1.05;0.00;100.93;DEFAULT_VEHTYPE;;2;58.00
2608.00;-352396900_0;57.22;10.00;2467.00;-0.76;-19358499#0_1;5.10;10.51;tripinfo_387 routing_387;141.00;387;1;1015.03;0.94;0.00;41.35;DEFAULT_VEHTYPE;;1;20.00
2611.00;19356224#2_0;161.60;9.14;2277.00;-0.14;-19358499#0_1;5.10;10.37;tripinfo_247 routing_247;334.00;247;1;1767.29;0.93;0.00;164.60;DEFAULT_VEHTYPE;;3;135.00
2611.00;19357991#1_0;101.31;11.09;2476.00;-0.37;19357539#0_0;5.10;11.67;tripinfo_572 routing_572;135.00;572;1;1317.72;1.04;0.00;20.00;DEFAULT_VEHTYPE;;0;0.00
2615.00;-19354183#1_0;14.66;8.66;2354.00;-0.88;19358499#0_1;5.10;9.94;tripinfo_324 routing_324;261.00;324;1;1843.74;0.89;0.00;71.77;DEFAULT_VEHTYPE;;1;38.00
2620.00;19360089#0_0;350.79;9.99;2085.00;-0.12;19352037_0;5.10;10.92;tripinfo_401 routing_401;535.00;401;1;5085.39;0.98;0.00;65.61;DEFAULT_VEHTYPE;;1;2.00
2623.00;19352131#10_1;34.15;10.66;2453.00;-0.14;-576756561#0_0;5.10;11.09;tripinfo_563 routing_563;170.00;563;1;1604.46;0.99;0.00;21.29;DEFAULT_VEHTYPE;;0;0.00
2626.00;19353810#1_0;58.53;12.16;2394.00;-0.16;-511366397_0;5.10;6.25;tripinfo_174 routing_174;232.00;174;1;1587.80;1.12;0.00;92.04;DEFAULT_VEHTYPE;;3;53.00
2628.00;661061473#1_1;17.50;9.75;2494.00;-0.37;-19356535#7_0;5.10;10.98;tripinfo_621 routing_621;134.00;621;1;1202.68;0.98;0.00;22.93;DEFAULT_VEHTYPE;;2;2.00
2631.00;-19361224#0_0;61.63;12.45;2414.00;-0.93;-19355636_0;5.10;13.54;tripinfo_349 routing_349;217.00;349;1;1612.41;1.21;0.00;94.04;DEFAULT_VEHTYPE;;5;47.00
2638.00;19350124_0;51.79;10.52;2252.00;-0.74;-19358499#0_1;5.10;11.72;tripinfo_269 routing_269;386.00;269;1;2095.18;1.05;0.00;207.46;DEFAULT_VEHTYPE;;3;168.00
2642.00;19356535#5_0;52.33;9.85;2368.00;-0.14;-19358499#1_1;5.10;9.92;tripinfo_149 routing_149;274.00;149;1;2093.83;0.89;0.00;57.75;DEFAULT_VEHTYPE;;3;15.00
2643.00;19351185_0;35.78;9.79;2459.00;-0.10;-19353810#5_0;5.10;9.84;tripinfo_605 routing_605;184.00;605;1;1545.42;0.88;0.00;22.54;DEFAULT_VEHTYPE;;0;0.00
2651.00;19351857#4_1;28.83;9.83;2295.00;-0.46;19355636_0;5.10;10.71;tripinfo_179 routing_179;356.00;179;1;3238.02;0.96;0.00;47.59;DEFAULT_VEHTYPE;;2;2.00
2659.00;19352256#1_0;79.43;9.10;2402.00;-0.41;19352058_0;5.10;10.30;tripinfo_395 routing_395;257.00;395;1;1310.16;0.92;0.00;125.71;DEFAULT_VEHTYPE;;4;88.00
2664.00;-19356054_0;65.01;7.71;2387.00;0.01;19358499#1_1;5.10;8.71;tripinfo_381 routing_381;277.00;381;1;1982.97;0.80;0.00;49.29;DEFAULT_VEHTYPE;;1;16.00
2667.00;-19351857#12_1;196.94;8.34;2233.00;-0.68;661061477#0_1;5.10;9.31;tripinfo_482 routing_482;434.00;482;1;3685.80;0.83;0.00;35.04;DEFAULT_VEHTYPE;;0;0.00
2677.00;19353048#0_0;51.68;11.84;2270.00;-0.23;19355160#0_0;5.10;13.05;tripinfo_486 routing_486;407.00;486;1;4440.94;1.17;0.00;64.58;DEFAULT_VEHTYPE;;0;0.00
2678.00;19351859#2_0;56.35;9.43;2431.00;-0.34;-19352058_0;5.10;9.76;tripinfo_320 routing_320;247.00;320;1;1701.76;0.87;0.00;66.28;DEFAULT_VEHTYPE;;4;23.00
2684.00;-19358136#3_0;49.63;11.00;2344.00;-0.55;19355160#0_0;5.10;11.93;tripinfo_438 routing_438;340.00;438;1;3563.56;1.07;0.00;38.15;DEFAULT_VEHTYPE;;0;0.00
2684.00;19357114#2_0;100.29;10.42;2433.00;-0.75;19352058_0;5.10;10.52;tripinfo_267 routing_267;251.00;267;1;1470.10;0.94;0.00;108.47;DEFAULT_VEHTYPE;;2;85.00
2687.00;661061477#0_1;330.06;11.99;2279.00;-0.74;19353318_0;5.10;12.38;tripinfo_36 routing_36;408.00;36;1;3124.26;1.11;0.00;153.34;DEFAULT_VEHTYPE;;3;81.00
2692.00;19361081_0;428.75;9.76;2169.00;-0.57;-661061477#0_1;5.10;10.53;tripinfo_406 routing_406;523.00;406;1;4924.28;0.94;0.00;51.99;DEFAULT_VEHTYPE;;1;7.00
2706.00;-576756561#0_0;90.89;9.59;2264.00;-0.40;-19353318_0;5.10;9.86;tripinfo_38 routing_38;442.00;38;1;3007.70;0.88;0.00;134.89;DEFAULT_VEHTYPE;;3;96.00
2708.00;-19352285#6_1;39.99;10.82;2416.00;-0.61;19355636_0;5.10;11.80;tripinfo_110 routing_110;292.00;110;1;2526.82;1.06;0.00;73.12;DEFAULT_VEHTYPE;;3;5.00
2710.00;-19351857#11_1;162.72;10.79;2431.00;-0.38;-19353318_0;5.10;11.63;tripinfo_127 routing_127;279.00;127;1;2491.41;1.04;0.00;61.04;DEFAULT_VEHTYPE;;2;7.00
2726.00;-19356224#2_0;161.56;12.63;2513.00;-0.38;661061477#0_1;5.10;13.87;tripinfo_522 routing_522;213.00;522;1;2634.49;1.24;0.00;20.34;DEFAULT_VEHTYPE;;0;0.00
2735.00;19352037_0;416.55;10.20;2359.00;-0.25;19352058_0;5.10;10.90;tripinfo_41 routing_41;376.00;41;1;2483.51;0.98;0.00;145.49;DEFAULT_VEHTYPE;;3;109.00
2740.00;19351857#2_1;61.33;9.17;2275.00;-0.68;19355160#3_0;5.10;10.38;tripinfo_480 routing_480;465.00;480;1;4305.54;0.93;0.00;43.38;DEFAULT_VEHTYPE;;0;0.00
2741.00;19357057#3_0;46.74;11.36;2635.00;0.28;19352058_0;5.10;6.69;tripinfo_211 routing_211;106.00;211;1;919.87;1.03;0.00;23.29;DEFAULT_VEHTYPE;;1;1.00
2749.00;19356452#2_0;91.95;11.00;2449.00;-0.42;19352037_0;5.10;11.01;tripinfo_566 routing_566;300.00;566;1;2567.45;0.98;0.00;62.53;DEFAULT_VEHTYPE;;1;33.00
2758.00;-19360172#0_0;113.07;8.57;2311.00;-0.62;-19355636_0;5.10;7.25;tripinfo_159 routing_159;447.00;159;1;2910.88;0.88;0.00;146.66;DEFAULT_VEHTYPE;;3;99.00
2759.00;19357539#0_0;115.03;10.79;2300.00;-0.46;19358499#1_1;5.10;11.36;tripinfo_10 routing_10;459.00;10;1;3708.63;1.02;0.00;131.41;DEFAULT_VEHTYPE;;3;85.00
2767.00;19358441_0;56.39;11.39;2592.00;-0.89;-511366397_0;5.10;6.17;tripinfo_313 routing_313;175.00;313;1;1064.35;1.11;0.00;75.15;DEFAULT_VEHTYPE;;2;37.00
2772.00;-19353961#0_0;58.77;12.04;2408.00;-0.39;-19355160#0_0;5.10;12.95;tripinfo_450 routing_450;364.00;450;1;3753.40;1.16;0.00;71.90;DEFAULT_VEHTYPE;;0;0.00
2775.00;19352285#11_1;11.93;10.12;2417.00;-0.87;19355160#3_0;5.10;11.02;tripinfo_423 routing_423;358.00;423;1;3521.66;0.99;0.00;34.24;DEFAULT_VEHTYPE;;0;0.00
2776.00;-19355585#0_0;41.14;9.47;2541.00;-0.66;-19355636_0;5.10;10.55;tripinfo_301 routing_301;235.00;301;1;1885.90;0.94;0.00;51.10;DEFAULT_VEHTYPE;;4;4.00
2782.00;-19356382#34_1;51.22;11.38;2624.00;-0.55;-19354903#1_0;5.10;12.06;tripinfo_628 routing_628;158.00;628;1;1637.51;1.08;0.00;18.95;DEFAULT_VEHTYPE;;0;0.00
2785.00;19354956#12_1;24.31;10.83;2442.00;-0.46;19352058_0;5.10;11.63;tripinfo_161 routing_161;343.00;161;1;3144.02;1.04;0.00;67.09;DEFAULT_VEHTYPE;;1;1.00
2803.00;-19353264#5_0;78.83;10.56;2418.00;-0.54;511366397_0;5.10;5.55;tripinfo_275 routing_275;385.00;275;1;2668.99;1.00;0.00;132.34;DEFAULT_VEHTYPE;;2;84.00
2813.00;19353810#0_1;59.48;8.71;2363.00;-0.53;-19352037_0;5.10;9.65;tripinfo_489 routing_489;450.00;489;1;3605.97;0.86;0.00;72.91;DEFAULT_VEHTYPE;;2;24.00
2817.00;19352901#1_0;127.66;10.28;2623.00;-0.45;-19353318_0;5.10;11.26;tripinfo_200 routing_200;194.00;200;1;1588.19;1.01;0.00;51.37;DEFAULT_VEHTYPE;;1;31.00
2824.00;-19357550_1;162.24;10.73;2706.00;-0.98;19356535#6_0;5.10;10.81;tripinfo_669 routing_669;118.00;669;1;1135.46;0.97;0.00;11.45;DEFAULT_VEHTYPE;;0;0.00
2826.00;-19351857#5_1;7.04;10.61;2546.00;-0.34;-19358499#0_1;5.10;11.67;tripinfo_101 routing_101;280.00;101;1;2292.88;1.04;0.00;80.53;DEFAULT_VEHTYPE;;4;31.00
2826.00;278433716#7_1;19.40;11.09;2624.00;-0.41;-19351857#12_1;5.10;12.00;tripinfo_686 routing_686;202.00;686;1;1830.92;1.07;0.00;46.91;DEFAULT_VEHTYPE;;4;5.00
2827.00;19356382#33_1;19.93;10.65;2685.00;-0.03;19351857#10_1;5.10;10.86;tripinfo_627 routing_627;142.00;627;1;1291.01;0.97;0.00;19.44;DEFAULT_VEHTYPE;;1;1.00
2829.00;19358435_0;138.57;11.62;2644.00;-0.94;19355160#0_0;5.10;12.42;tripinfo_500 routing_500;185.00;500;1;1911.22;1.11;0.00;29.08;DEFAULT_VEHTYPE;;0;0.00
2831.00;19361476_0;113.31;10.74;2637.00;-0.51;-19353318_0;5.10;11.77;tripinfo_321 routing_321;194.00;321;1;1599.09;1.05;0.00;54.78;DEFAULT_VEHTYPE;;4;6.00
2833.00;-19354956#9_1;71.91;12.03;2495.00;-0.64;19353318_0;5.10;12.12;tripinfo_108 routing_108;338.00;108;1;3369.15;1.08;0.00;54.29;DEFAULT_VEHTYPE;;1;1.00
2838.00;19357539#1_0;239.69;11.69;2531.00;-0.01;-19352058_0;5.10;11.86;tripinfo_67 routing_67;307.00;67;1;2600.59;1.06;0.00;84.16;DEFAULT_VEHTYPE;;3;41.00
2853.00;-19351910#1_0;129.61;8.85;2563.00;-0.78;-19356025#1_0;5.10;9.55;tripinfo_560 routing_560;290.00;560;1;2502.24;0.85;0.00;26.00;DEFAULT_VEHTYPE;;0;0.00
2856.00;-19356535#8_0;156.23;10.88;2609.00;-0.20;-19352058_0;5.10;11.70;tripinfo_148 routing_148;247.00;148;1;2245.61;1.05;0.00;50.77;DEFAULT_VEHTYPE;;1;7.00
2863.00;19354933_0;349.65;9.82;2628.00;-0.96;19355160#0_0;5.10;10.21;tripinfo_552 routing_552;235.00;552;1;2129.76;0.91;0.00;22.80;DEFAULT_VEHTYPE;;0;0.00
2865.00;-576756561#0_0;90.89;11.70;2571.00;-0.59;-19352058_0;5.10;12.36;tripinfo_74 routing_74;294.00;74;1;2903.44;1.11;0.00;55.69;DEFAULT_VEHTYPE;;2;18.00
2872.00;19358136#1_0;60.40;10.58;2643.00;-0.76;-19353318_0;5.10;11.52;tripinfo_185 routing_185;229.00;185;1;2096.74;1.03;0.00;43.08;DEFAULT_VEHTYPE;;1;1.00
2884.00;576756561#0_0;90.89;10.81;2440.00;-0.80;19358499#1_1;5.10;11.46;tripinfo_79 routing_79;444.00;79;1;4069.85;1.02;0.00;87.73;DEFAULT_VEHTYPE;;2;36.00
2887.00;-19355160#0_0;438.84;10.19;2402.00;-0.94;-511366397_0;5.10;5.59;tripinfo_47 routing_47;485.00;47;1;3768.72;1.01;0.00;132.75;DEFAULT_VEHTYPE;;2;86.00
2890.00;19353747#0_0;37.38;9.45;2583.00;-0.69;-511366397_0;5.10;5.10;tripinfo_340 routing_340;307.00;340;1;1968.97;0.92;0.00;97.31;DEFAULT_VEHTYPE;;3;64.00
2892.00;19355160#3_0;95.80;9.28;2276.00;-0.89;19358499#1_1;5.10;10.00;tripinfo_37 routing_37;616.00;37;1;4192.81;0.89;0.00;192.27;DEFAULT_VEHTYPE;;3;140.00
2893.00;-19358136#3_0;49.63;12.54;2561.00;0.69;-19352037_0;5.10;10.69;tripinfo_415 routing_415;332.00;415;1;3466.32;1.18;0.00;66.43;DEFAULT_VEHTYPE;;1;28.00
2894.00;-19359987_0;174.26;10.85;2436.00;-0.32;-19358499#0_1;5.10;11.60;tripinfo_21 routing_21;458.00;21;1;2837.93;1.04;0.00;213.14;DEFAULT_VEHTYPE;;4;175.00
2895.00;-19361189#1_0;69.04;11.91;2620.00;-0.57;-19355160#3_0;5.10;12.57;tripinfo_494 routing_494;275.00;494;1;3046.78;1.12;0.00;29.84;DEFAULT_VEHTYPE;;0;0.00
2896.00;19356224#2_0;161.60;10.26;2586.00;-0.76;511366397_0;5.10;5.31;tripinfo_233 routing_233;310.00;233;1;1826.03;0.96;0.00;127.11;DEFAULT_VEHTYPE;;2;92.00
2896.00;-19353264#0_0;86.48;9.03;2634.00;-0.26;19352058_0;5.10;10.26;tripinfo_251 routing_251;262.00;251;1;1736.56;0.92;0.00;89.93;DEFAULT_VEHTYPE;;2;62.00
2913.00;19358927#3_0;82.99;9.73;2585.00;-0.76;19358499#1_1;5.10;10.36;tripinfo_135 routing_135;328.00;135;1;2900.05;0.93;0.00;44.64;DEFAULT_VEHTYPE;;1;4.00
